ActivityNumber,District,Neighborhood,OccurenceStartDate,OccurenceEndDate,ReportDate,OccurenceLocation,OccurenceCity,OccurenceZipCode,X_Coord,Y_Coord,PrimaryViolation,Injury
2008-0053248,Central,Fruitridge/Pocket,10/3/2008 21:30,10/4/2008 01:30,10/4/2008 01:30,4700 Block of Roosevelt Ave,Sacramento,95820,6718764.52979,1956803.22607,PC 647(F) Disorderly Conduct:Public Intoxication,
2008-0053252,North,Five Points,10/3/2008 13:00,10/4/2008 01:00,10/4/2008 01:30,2400 Block of Werbe Ln,Carmichael,95608,6746365.5,1984417.625,VC 10851(A) Take Vehicle Without Owner`S Consent,
2008-0053261,Northwest,North Highlands,10/4/2008 02:15,10/4/2008 02:15,10/4/2008 02:15,5500 Block of Omega Ct,North Highlands,95660,6738254.3782,2005486.5381,HS 11350 Poss Narcotic Cntl Sub,
2008-0053269,North,Foothill Farms NE,10/4/2008 02:29,10/4/2008 02:29,10/4/2008 02:29,5300 Block of Auburn Blvd,Sacramento,95841,6750282.0479,2005301.6899,PC 245(A)(1) Force/Assault With A Deadly Weapon-Not Firearm:Gbi Likely,
2008-0053274,Rancho Cordova,Walnut Wood,10/4/2008 02:59,10/4/2008 02:59,10/4/2008 02:59,10700 Block of Coloma Rd,Rancho Cordova,95670,0,0,PC 273.5 Inflict Crpl Inj Sp/Cohab,
2008-0053278,Rancho Cordova,Stone Creek,10/4/2008 01:30,10/4/2008 02:00,10/4/2008 03:19,3500 Block of Cap Rock Way,Mather,95655,6765759.0051,1971132.1904,PC 273.5 Inflict Crpl Inj Sp/Cohab,
2008-0053277,Northwest,Foothill Farms NW,10/4/2008 03:15,10/4/2008 04:22,10/4/2008 04:22,4100 Block of Palm Ave,Sacramento,95842,6742760.0553,2006322.624,PC 647(F) Disorderly Conduct:Public Intoxication,
2008-0053296,South,South Delta,10/4/2008 03:45,10/4/2008 04:45,10/4/2008 04:41,"15400 Block of 15476 Highway 160, Space 33",Isleton,,6665250.5564,1824284.6377,PC 245(A)(1) Force/Assault With A Deadly Weapon-Not Firearm:Gbi Likely,
2008-0053297,North,Lincoln,10/4/2008 05:00,10/4/2008 05:20,10/4/2008 05:30,San Juan Ave,Carmichael,95608,6763935.24993,1996148.87502,HS 11377 Unlawful Poss Of Dangerous Drug,
2008-0053329,North,Five Points,10/4/2008 06:00,10/4/2008 06:30,10/4/2008 07:30,5100 Block of El Camino Ave,Carmichael,95608,0,0,PC 273.5 Inflict Crpl Inj Sp/Cohab,
2008-0053335,Central,Larchmont,10/3/2008 23:00,10/4/2008 07:00,10/4/2008 08:10,7900 Block of Florin Rd,Sacramento,95828,6730260.4173,1942748.02533,PC 459 Burglary (Business),
2008-0053332,North,North Fair Oaks,10/4/2008 07:45,10/4/2008 08:00,10/4/2008 08:11,7800 Block of Olympic Way,Fair Oaks,95628,6767738.5794,2000761.8392,PC 488 Petty Theft,
2008-0053331,Northwest,Maric College,10/4/2008 01:30,10/4/2008 08:00,10/4/2008 08:15,3800 Block of Madison Ave,North Highlands,95660,6740100.8765,2002996.475,PC 459 Burglary,
2008-0053342,North,Del Campo,10/4/2008 01:00,10/4/2008 08:53,10/4/2008 08:53,5800 Block of Madison Ave,Sacramento,95841,6753366.6325,2002900.8361,PC 459 Burglary,
2008-0053829,North Central,Sierra,10/3/2008 21:00,10/4/2008 08:30,10/4/2008 09:05,2800 Block of Laurel Dr,Sacramento,95864,6734255.7459553,1972256.21972756,PC 459 Burglary,
2008-0053360,Rancho Cordova,La Riviera East,10/3/2008 23:00,10/3/2008 23:15,10/4/2008 09:30,9100 Block of Tuolumne Dr,Sacramento,95826,0,0,PC 273D Inflict Injury On Child,
2008-0053349,South,South Franklin,10/2/2008 13:20,10/2/2008 17:35,10/4/2008 09:53,12500 Block of Bruceville Rd,Elk Grove,95757,6726770.04602,1873406.44269,PC 4573.6 Possess Controlled Substance In Prison/Jail/Etc,
2008-0053348,North,Pershing,10/3/2008 20:00,10/4/2008 08:30,10/4/2008 10:00,9200 Block of Pershing Ave,Orangevale,95662,6787275.23,2006883.7859,PC 247(A) Shoot At Unoccupied Aircraft,
2008-0053359,North Central,Arden Park,10/4/2008 09:30,10/4/2008 10:22,10/4/2008 10:15,1600 Block of Watt Ave,Sacramento,95864,6738383.3345,1978828.797,PC 459 Burglary,
2008-0050695,Central,Vintage Park Churchill Downs,9/20/2008 23:05,10/4/2008 10:33,10/4/2008 10:33,9000 Block of Giant Panda Dr,Sacramento,95829,6742845.17542,1933661.17511,PC 451(D) Arson:Property,
2008-0053361,Central,Larchmont,10/1/2008 21:30,10/4/2008 10:30,10/4/2008 11:10,7500 Block of Whisperwillow Dr,Sacramento,95828,6727592.38788,1938255.26288,PC 459 Burglary,
2008-0053381,North,Carmichael Park,10/4/2008 15:21,10/4/2008 15:59,10/4/2008 11:24,5200 Block of Marconi Ave,Carmichael,95608,6749644.716,1987665.7013,PC 594(A) Vandalism,
2008-0053367,Central,Florin Town,10/4/2008 09:02,10/4/2008 11:50,10/4/2008 12:24,8100 Block of Steinbeck Way,Sacramento,95828,0,0,PC 273.5 Inflict Crpl Inj Sp/Cohab,
2008-0053373,Northwest,Rio Linda,10/3/2008 19:25,10/3/2008 19:30,10/4/2008 12:27,500 Block of K St,Rio Linda,95673,0,0,PC 288(A) Lewd Or Lascivious Acts W/Child Under 14 Years,
2008-0053370,Northwest,Rio Linda,10/4/2008 12:10,10/4/2008 12:36,10/4/2008 12:44,M St & Rio Linda Blvd,Rio Linda,95673,6716688.00023,2013993.9999,PC 242 Battery,
2008-0052389,North,Carmichael Creek,9/30/2008 15:00,9/30/2008 15:15,10/4/2008 13:15,6900 Block of Fair Oaks Blvd,Carmichael,95608,6753693.2859,1990618.2104,PC 470(A) Forgery,
2008-0053371,Rancho Cordova,Gold River,10/4/2008 13:15,10/4/2008 13:20,10/4/2008 13:15,2000 Block of Gold Field Dr,Rancho Cordova,95670,6771848.73108,1990614.87109,PC 215(A) Carjacking,
2008-0053368,Rancho Cordova,White Rock,10/4/2008 10:30,10/4/2008 13:36,10/4/2008 13:36,10200 Block of Mills Station Rd,Rancho Cordova,95670,6759220.468,1975023.7978,PC 647(F) Disorderly Conduct:Public Intoxication,
2008-0053374,Central,Fletcher Farms,10/2/2008 11:00,10/2/2008 16:30,10/4/2008 14:00,8500 Block of Florin Rd,Sacramento,95828,6736761.29529,1942878.90509,PC 459 Burglary,
2008-0053377,North Central,Howe/Edison,10/4/2008 13:30,10/4/2008 13:40,10/4/2008 14:18,Country Club Ln & Edison Ave,Sacramento,95821,6736365.50015,1992571.25019,PC 243(E)(1) Battery:Spouse/Ex Spouse/Date/Etc,
2008-0053378,Rancho Cordova,Micron Park,10/4/2008 14:45,10/4/2008 15:00,10/4/2008 15:15,Bradshaw Rd & Lincoln Village Dr,Sacramento,95827,6751449.49991,1967212.37503,PC 488 Petty Theft,
2008-0053372,North Central,Creekside,10/4/2008 13:30,10/4/2008 15:46,10/4/2008 15:46,Fulton Ave & Marconi Ave,Sacramento,95821,6732690.00011,1987443.12525,PC 647(F) Disorderly Conduct:Public Intoxication,
2008-0053385,Central,Fruitridge/Pocket,10/3/2008 21:10,10/3/2008 21:19,10/4/2008 16:03,4700 Block of Roosevelt Ave,Sacramento,95820,6718764.52979,1956803.22607,PC 243(D) Battery With Serious Bodily Injury (Punishment),
2008-0049749,Northwest,Rio Linda,9/16/2008 07:00,9/16/2008 08:35,10/4/2008 16:30,1500 Block of L St,Rio Linda,95673,6724281.1939,2013677.2124,PC 459 Burglary,
2008-0053387,North Central,Fair Lake Village,10/4/2008 11:00,10/4/2008 13:00,10/4/2008 16:45,1100 Block of Howe Ave,Sacramento,95825,6729465.3072,1975493.2252,PC 459 Burglary,
2008-0053384,North Central,Howe/Arden,10/4/2008 16:30,10/4/2008 17:26,10/4/2008 17:26,Fulton Ave & Maison Way,Sacramento,95825,6732740.50021,1978534.12505,PC 647(F) Disorderly Conduct:Public Intoxication,
2008-0053391,South,South Franklin,10/4/2008 13:42,10/4/2008 13:42,10/4/2008 18:14,12500 Block of Bruceville Rd,Elk Grove,95757,6726770.04602,1873406.44269,PC 243(D) Battery With Serious Bodily Injury (Punishment),
2008-0053389,North,Del Campo,10/4/2008 18:15,10/4/2008 18:50,10/4/2008 18:37,4700 Block of Manzanita Ave,Carmichael,95608,6754140.2775,1999137.8974,PC 666 Petty Theft W/Prior Jail Term For Specific Offenses,
2008-0053392,North,Carmichael Park,10/4/2008 19:05,10/4/2008 19:05,10/4/2008 18:53,Marconi Ave & Walnut,,,6748518.99981,1987324.49997,HS 11350 Poss Narcotic Cntl Sub,
2008-0053396,North Central,Arden Gardens,10/4/2008 19:30,10/4/2008 19:40,10/4/2008 20:00,2200 Block of Arden Way,Sacramento,95825,6728964.3556,1979619.0579,PC 148(A)(1) Obstruct/Resist/Etc Public/Peace Officer/Emergency Med Tech,
2008-0053401,Central,Florin Town,10/4/2008 20:30,10/4/2008 20:30,10/4/2008 20:30,8200 Block of Turnbury Dr,Sacramento,95828,6732421.23901,1932544.09552,PC 273.5 Inflict Crpl Inj Sp/Cohab,
2008-0053399,Central,Fruitridge/Pocket,10/4/2008 21:00,10/4/2008 21:00,10/4/2008 21:10,4300 Block of Wythe Ct,Sacramento,95820,6717582.73163,1954648.82813,PC 417(A)(2) Exhibit Firearm,
2008-0053398,Northwest,Foothill Farms NW,10/4/2008 20:20,10/4/2008 20:30,10/4/2008 21:17,4400 Block of Palm Ave,Sacramento,95842,6744425.2283,2005927.508,PC 594(A) Vandalism,
2008-0053400,Central,Fruitrdige Vista,10/4/2008 21:35,10/4/2008 21:40,10/4/2008 21:50,4000 Block of Fruitridge Rd,Sacramento,95820,6716159.83893,1953332.25592,PC 245(A)(1) Force/Assault With A Deadly Weapon-Not Firearm:Gbi Likely,
2008-0053383,North,Old Fair Oaks,10/4/2008 01:00,10/4/2008 05:00,10/4/2008 22:00,10500 Block of Fair Oaks Blvd,Fair Oaks,95628,0,0,PC 261(A)(1) Rape:Victim Incapable Of Giving Consent,
2008-0053394,North,Old Fair Oaks,10/4/2008 15:00,10/4/2008 15:35,10/4/2008 22:00,Sunrise Blvd & Winding Way,Fair Oaks,95628,6769556.99995,1997454.12507,PC 211 Robbery,
2008-0053402,Rancho Cordova,Mills Ranch,10/4/2008 21:46,10/4/2008 21:46,10/4/2008 22:15,Coloma Rd & Sierra Madre Ct,Rancho Cordova,95670,6761475.49979,1981404.00026,VC 23152(A) Dui Alcohol/Drugs,
2008-0053408,North Central,Hillcrest,10/4/2008 22:53,10/4/2008 22:53,10/4/2008 22:53,3700 Block of Auburn Blvd,Sacramento,95821,6739379.6329,1995054.085,HS 11377(A) Possession Of Controlled Substance,
2008-0053406,Central,Larchmont,10/4/2008 22:30,10/4/2008 22:40,10/4/2008 23:07,Power Inn Rd & Macfadden Dr,Sacramento,95828,6730905.49989,1938454.62524,PC 273.5 Inflict Crpl Inj Sp/Cohab,
2008-0053412,North,Mercy San Juan,10/4/2008 23:14,10/4/2008 23:22,10/4/2008 23:22,5900 Block of Hilltop Dr,Carmichael,95608,6753924.3565,2007047.486,PC 417(A)(2) Exhibit Firearm,
2008-0053414,Northwest,Foothill Farms NW,10/4/2008 22:40,10/4/2008 23:00,10/4/2008 23:35,Sagebrush Way,Sacramento,95842,6748267.43234876,2010319.74085072,PC 594(B)(1) Vandalism ($400 Or More),
2008-0053417,Northwest,Maric College,10/5/2008 00:50,10/5/2008 00:59,10/5/2008 00:00,Hillsdale Blvd & Madison Ave,Sacramento,95842,6743163.00006,2003198.49986,PC 243(E)(1) Battery:Spouse/Ex Spouse/Date/Etc,
2008-0053409,North Central,Winding Ridge,10/4/2008 23:50,10/5/2008 00:35,10/5/2008 00:35,5000 Block of Winding Way,Sacramento,95841,6747910.46,1997179.9517,PC 647(F) Disorderly Conduct:Public Intoxication,
2008-0053413,Central,Bowling Green,10/4/2008 17:30,10/4/2008 22:00,10/5/2008 00:45,3900 Block of Cuny Ave,Sacramento,95823,6715362.18268,1945919.84229,PC 459 Burglary,
2008-0057452,Northwest,Maric College,9/23/2008 22:00,9/23/2008 22:00,10/5/2008 00:56,12500 Block of Watt Ave & Longview Dr,Sacramento,95821,6737816.00024518,1996291.87482916,PC 261(A)(2) Rape By Force/Fear/Etc,
2008-0053416,North,American River,10/5/2008 00:45,10/5/2008 00:45,10/5/2008 01:00,4900 Block of Little Oak Ln,Sacramento,95841,6747891.3533,2001615.2646,PC 647(F) Disorderly Conduct:Public Intoxication,
2008-0053410,North,Mercy San Juan,10/5/2008 00:00,10/5/2008 01:05,10/5/2008 01:05,5800 Block of Auburn Blvd & Manzanita Ave,Sacramento,95841,6753528.20557181,2007713.7377518,PC 647(F) Disorderly Conduct:Public Intoxication,
2008-0053418,Northwest,Rio Linda,10/5/2008 00:58,10/5/2008 01:00,10/5/2008 01:05,700 Block of O St,Rio Linda,95673,6719237.4632,2015377.1915,PC 245(A)(2) Assault With Firearm On Person,
2008-0053422,North,Old Fair Oaks,10/5/2008 01:30,10/5/2008 01:45,10/5/2008 01:57,4400 Block of San Juan Ave,Fair Oaks,95628,0,0,PC 273.5 Inflict Crpl Inj Sp/Cohab,
2008-0053420,North,Mercy San Juan,10/5/2008 01:15,10/5/2008 01:30,10/5/2008 02:00,6100 Block of Templeton Dr,Carmichael,95608,6754837.4179,2003965.4002,PC 212.5(A) Robbery:First Degree:Cab/Etc/Inhabited Dwelling,
2008-0053421,Rancho Cordova,White Rock,10/5/2008 02:30,10/5/2008 02:30,10/5/2008 02:55,Zinfandel Dr & Olson Dr,Rancho Cordova,95670,6765173.50017,1978818.50009,VC 23152(A) Dui Alcohol/Drugs,
2008-0053428,North,CHPD,10/5/2008 02:15,10/5/2008 05:00,10/5/2008 03:51,Auburn Blvd & Manzanita Ave,Sacramento,95841,6753528.20557,2007713.73775,PC 664/187(A) Attempted Murder,
2008-0053430,Northwest,Foothill Farms NW,10/5/2008 04:41,10/5/2008 04:41,10/5/2008 04:41,4500 Block of Jenness Way,Sacramento,95842,6744585.4233,2005090.6956,HS 11351.5 Possess/Purchase Cocaine Base For Sale,
2008-0053426,North,Mercy San Juan,10/5/2008 03:00,10/5/2008 03:00,10/5/2008 05:00,5500 Block of Wilsey Way,Carmichael,95608,6755709.778,2005108.7516,PC 243(E)(1) Battery:Spouse/Ex Spouse/Date/Etc,
2008-0053427,Central,Vintage Park Churchill Downs,10/5/2008 04:00,10/5/2008 05:02,10/5/2008 05:02,Vintage Park Dr & Helmsdale Dr,Sacramento,95828,6739478.9998,1932152.99989,PC 647(F) Disorderly Conduct:Public Intoxication,
2008-0053424,Rancho Cordova,La Riviera East,10/5/2008 03:00,10/5/2008 03:15,10/5/2008 05:20,2700 Block of Payette Dr,Sacramento,95826,6743579.5,1967204.375,PC 211 Robbery,
2008-0053407,North,Lake Natoma,10/4/2008 22:48,10/4/2008 22:56,10/5/2008 05:40,9500 Block of Bullion Way,Orangevale,95662,6790532.6083,2005147.0631,PC 594(B)(1) Vandalism ($400 Or More),
2008-0053431,Northwest,North Highlands,10/5/2008 06:35,10/5/2008 06:50,10/5/2008 07:20,3600 Block of Stephen Dr,North Highlands,95660,6739146.8011,2008896.8172,PC 212.5(A) Robbery:First Degree:Cab/Etc/Inhabited Dwelling,
2008-0053432,Northwest,Foothill Farms NW,10/5/2008 06:00,10/5/2008 07:30,10/5/2008 07:30,4400 Block of Oakhollow Dr,Sacramento,95842,0,0,PC 273.5 Inflict Crpl Inj Sp/Cohab,
2008-0053433,Northwest,Antelope,10/5/2008 07:00,10/5/2008 08:00,10/5/2008 08:00,7900 Block of Walerga Rd,Antelope,95843,6742650.1563,2021909.2956,PC 459 Burglary,
2008-0053434,Northwest,North Highlands,10/5/2008 07:50,10/5/2008 07:55,10/5/2008 08:04,Galbrath Dr & Walerga Rd,North Highlands,95660,6743269.50015,2016519.0001,PC 242 Battery,
2008-0053423,North,Southeast Fair Oaks,10/5/2008 02:40,10/5/2008 02:56,10/5/2008 08:15,4700 Block of Hazel Ave,Fair Oaks,95628,6782727.16553,2000529.74432,PC 459 Burglary,
2008-0053436,Rancho Cordova,Sun River,10/5/2008 08:06,10/5/2008 08:11,10/5/2008 08:31,10000 Block of Fraser River Ct,Rancho Cordova,95670,6767416.8982,1988066.4318,PC 459 Burglary - Vehicle,
2008-0053429,North,Carmichael Park,10/5/2008 02:30,10/5/2008 02:40,10/5/2008 08:42,Don Way & Fair Oaks Blvd,Carmichael,95608,6753591.99975,1993948.49998,PC 242 Battery,
2008-0053438,Rancho Cordova,Sun River,10/4/2008 22:30,10/5/2008 08:30,10/5/2008 08:45,11000 Block of Mammoth River Ct,Rancho Cordova,95670,6768629.1754,1988974.8259,PC 459 Burglary,
2008-0053437,Rancho Cordova,La Riviera East,10/5/2008 06:52,10/5/2008 07:00,10/5/2008 09:00,8800 Block of La Riviera Dr,Sacramento,95826,6739769.5,1967997.625,PC 459 Burglary,
2008-0053441,,Sun River,10/4/2008 22:00,10/5/2008 09:03,10/5/2008 09:03,11000 Block of Yakima River Ct,Rancho Cordova,95670,6768533,1988713,PC 459 Burglary,
2008-0053440,North,Mercy San Juan,10/5/2008 08:00,10/5/2008 09:00,10/5/2008 09:30,6300 Block of Aslin Way,Carmichael,95608,6756637.6272,2006419.5164,PC 594(B)(1) Vandalism ($400 Or More),
2008-0053444,North,Lake Natoma,10/4/2008 10:00,10/4/2008 17:00,10/5/2008 10:00,9200 Block of Madison Ave,Orangevale,95662,6786890.3698,2005210.4398,PC 288(A) Lewd Or Lascivious Acts W/Child Under 14 Years,
2008-0053439,North Central,Creekside,10/4/2008 15:00,10/5/2008 08:15,10/5/2008 10:10,2700 Block of Corabel Ln,Sacramento,95821,0,0,PC 273.5 Inflict Crpl Inj Sp/Cohab,
2008-0053445,Rancho Cordova,Micron Park,10/5/2008 10:30,10/5/2008 10:40,10/5/2008 10:30,Lincoln Village Dr & Bradshaw Rd,Sacramento,95827,6751449.49991,1967212.37503,HS 11357(B) Possess Marijuana 28.5 Grams Or Less,
2008-0053449,North,Central Orangevale,10/5/2008 10:25,10/5/2008 10:48,10/5/2008 10:48,6500 Block of Filbert Ave,Orangevale,95662,6785939.1452,2012284.4141,PC 459 Burglary,
2008-0053446,North,Del Campo,10/5/2008 05:00,10/5/2008 09:00,10/5/2008 11:00,6100 Block of Madison Ave,Carmichael,95608,6755292.5624,2003635.3186,PC 487 Grand Theft,
2008-0053511,Rancho Cordova,Rosemont Downs,10/5/2008 15:00,10/5/2008 22:00,10/5/2008 11:06,9100 Block of Kiefer Blvd,Sacramento,95826,6744405.909,1961326.9425,PC 459 Burglary,
2008-0053451,Northwest,Antelope,9/20/2008 00:00,9/30/2008 00:00,10/5/2008 12:06,7900 Block of Fawn Trail Way,Antelope,95843,6748738.1257,2021813.7938,PC 459 Burglary,
2008-0053460,Central,past Florin Partnership,10/5/2008 13:59,10/5/2008 14:03,10/5/2008 12:06,5600 Block of Florin Rd,Sacramento,95823,6722005.21869,1942542.6239,PC 647(F) Disorderly Conduct:Public Intoxication,
2008-0053448,North Central,Howe Park,10/5/2008 11:20,10/5/2008 12:12,10/5/2008 12:12,2200 Block of Howe Ave,Sacramento,95825,6728574.3616,1982845.5305,PC 647(F) Disorderly Conduct:Public Intoxication,
2008-0053457,Northwest,SPD,10/4/2008 22:00,10/5/2008 09:00,10/5/2008 12:33,Watt Ave & Longview Dr,North Highlands,95660,6737816.00025,1996291.87483,PC 266A Take Person For Prostitution W/O Consent,
2008-0053453,Rancho Cordova,Cordova Gardens,10/5/2008 12:37,10/5/2008 12:40,10/5/2008 12:37,Dawes St & Rinda Dr,Rancho Cordova,95670,6759085.99988,1980185.50067,HS 11377 Unlawful Poss Of Dangerous Drug,
2008-0053454,Central,Suncountry,10/5/2008 13:00,10/5/2008 13:00,10/5/2008 13:25,Stockton Blvd & Suncountry Ln,Sacramento,95823,6727393.5004,1936745.37468,PC 529.3 Personate To Make Other Liable,
2008-0053463,Central,Lemonhill,10/5/2008 11:34,10/5/2008 11:35,10/5/2008 14:21,5900 Block of Stockton Blvd,Sacramento,95824,6721652.43152,1951301.4231,PC 488 Petty Theft,
2008-0053459,North,North Fair Oaks,10/5/2008 13:00,10/5/2008 14:00,10/5/2008 14:30,7500 Block of Sunset Ave,Fair Oaks,95628,6764439.4818,2000488.8231,PC 240 Assault On Person,
2008-0053464,East,Vintage Park Churchill Downs,10/5/2008 14:34,10/5/2008 14:34,10/5/2008 14:30,Vintage Park Dr & Daimler Way,Sacramento,95828,6738887.50002,1931385.99931,PC 242 Battery,
2008-0053465,North,Del Campo,10/5/2008 14:27,10/5/2008 15:45,10/5/2008 15:26,4700 Block of Manzanita Ave,Carmichael,95608,6754140.2775,1999137.8974,PC 488 Petty Theft,
2008-0053467,North Central,Sierra Woodside,10/4/2008 23:30,10/4/2008 23:30,10/5/2008 15:31,500 Block of Pine Gardens,Sacramento,95825,6729456.02431,1972084.13486,PC 594(B)(1) Vandalism ($400 Or More),
2008-0053472,North,Woodmore Oaks,10/4/2008 12:00,10/4/2008 14:00,10/5/2008 15:40,8400 Block of Juglans Dr,Orangevale,95662,0,0,PC 273.5 Inflict Crpl Inj Sp/Cohab,
2008-0053635,North Central,Bohemian Village,10/5/2008 16:00,10/5/2008 16:05,10/5/2008 16:05,2200 Block of Marconi Ave,Sacramento,95821,6729022.1344,1987562.1562,PC 488 Petty Theft,
2008-0053475,Northwest,Antelope,10/4/2008 13:30,10/4/2008 13:32,10/5/2008 16:11,8400 Block of Adagio Way,Citrus Heights,95621,0,0,PC 273A(B) Child Endangerment/Willful Cruelty to Child,
2008-0053471,Central,Florin Town,10/5/2008 16:00,10/5/2008 16:12,10/5/2008 16:12,Florin Rd & S Watt Ave,Sacramento,95828,6741324.99942,1943130.99977,PC 417(A)(2) Exhibit Firearm,
2008-0053462,Rancho Cordova,Cordova Vineyards,10/5/2008 15:50,10/5/2008 16:05,10/5/2008 16:20,10600 Block of Folsom Blvd,Rancho Cordova,95670,6764234.6199,1979625.2984,PC 488 Petty Theft,
2008-0053470,Rancho Cordova,Mather Business,10/5/2008 00:00,10/5/2008 16:28,10/5/2008 16:28,El Mercado Dr & Mather Field Rd,Rancho Cordova,95670,6761030.99931,1971672.62514,VC 10851(A) Take Vehicle Without Owner's Consent 5SPA129,
2008-0053474,Rancho Cordova,Cordova Meadows,10/5/2008 16:50,10/5/2008 16:56,10/5/2008 16:50,Folsom Blvd & Routier Rd,Rancho Cordova,95670,6756442.00013,1974258.50009,PC 12020(C)(7) Possession of Metal Knuckles,
2008-0053477,North Central,Howe Park,10/5/2008 16:47,10/5/2008 16:47,10/5/2008 16:50,Bell Ave & El Camino Ave,Sacramento,95838,6730064.49995,1984789.00019,PC 3056 Violation Parole,
2008-0053473,South,South Franklin,10/5/2008 15:55,10/5/2008 15:55,10/5/2008 17:04,12500 Block of Bruceville Rd,Elk Grove,95757,6726770.04602,1873406.44269,PC 240 Assault On Person,
2008-0053480,Rancho Cordova,Sunrise Industrial,10/5/2008 16:15,10/5/2008 17:15,10/5/2008 17:26,11300 Block of Folsom Blvd,Rancho Cordova,95742,6773298.74249,1985520.59448,PC 459 Burglary,
2008-0053481,North,Woodmore Oaks,10/3/2008 17:00,10/5/2008 17:00,10/5/2008 17:30,8300 Block of Foxfire Dr,Orangevale,95662,6775343.17,2011232.1028,PC 459 Burglary,
2008-0053482,Central,past Florin Partnership,10/5/2008 16:20,10/5/2008 16:30,10/5/2008 17:34,4200 Block of Florin Rd,Sacramento,95823,6717943.40649,1942042.86652,PC 488 Petty Theft,
2008-0053484,Central,Florin Town,10/5/2008 18:10,10/5/2008 18:10,10/5/2008 18:10,7200 Block of E Southgate Dr,Sacramento,95823,6722794.39319,1942276.56567,PC 496D(A) Poss Stolen Veh/Ves/Etc,
2008-0053485,Northwest,Antelope,10/5/2008 17:45,10/5/2008 18:06,10/5/2008 18:36,4100 Block of Elverta Rd,Antelope,95843,6742256.7617,2022940.8866,PC 666 Petty Theft W/Prior Jail Term For Specific Offenses,
2008-0053487,Central,Tamarindo,10/5/2008 18:30,10/5/2008 18:38,10/5/2008 18:53,7700 Block of Dolphinfish Way,Sacramento,95829,6740364.21509,1935484.67651,PC 245(A)(1) Force/Assault With A Deadly Weapon-Not Firearm:Gbi Likely,
2008-0053495,North,Foothill Farms NE,10/5/2008 19:30,10/5/2008 19:30,10/5/2008 19:25,Madison Ave & Garfield Ave,Carmichael,95608,6750899.49978,2003135.75016,PC 647(F) Disorderly Conduct:Public Intoxication,
2008-0053499,North Central,Parkwoods,10/5/2008 19:30,10/5/2008 19:30,10/5/2008 19:30,4600 Block of Mcdonald Dr,Sacramento,95821,6745603.4595,1988926.6219,PC 243(E) Battery:Spouse/Etc,
2008-0053490,Rancho Cordova,Gold River,10/5/2008 19:30,10/5/2008 19:30,10/5/2008 19:39,11500 Block of Gold Country Blvd,Rancho Cordova,95670,6775333.64001,1991603.24512,PC 314.1 Indecent Exposure,
2008-0053493,North Central,Howe Park,10/5/2008 19:45,10/5/2008 20:26,10/5/2008 20:26,2100 Block of Bowling Green Dr,Sacramento,95825,6728278.394,1983437.3159,PC 647(F) Disorderly Conduct:Public Intoxication,
2008-0053500,North Central,Arcade Square,10/5/2008 20:30,10/5/2008 20:30,10/5/2008 20:30,3100 Block of Leatha Way,Sacramento,95821,6735382.9266,1990675.2318,PC 647(F) Disorderly Conduct:Public Intoxication,
2008-0052964,Northwest,Antelope,10/2/2008 18:30,10/2/2008 19:30,10/5/2008 21:00,5100 Block of Gazelle Ridge Way,Antelope,95843,6748642.0172,2020805.5581,PC 594(A) Vandalism,
2008-0053505,Rancho Cordova,La Riviera East,10/5/2008 21:00,10/5/2008 21:20,10/5/2008 21:21,2800 Block of Tiber Dr,Sacramento,95826,0,0,PC 273.5 Inflict Crpl Inj Sp/Cohab,
2008-0053504,North,Mercy San Juan,10/5/2008 21:30,10/5/2008 21:30,10/5/2008 21:47,5800 Block of Auburn Blvd,Sacramento,95841,6752758.3714,2007203.4116,PC 243(D) Battery With Serious Bodily Injury (Punishment),
2008-0053506,Central,Fruitrdige Vista,10/5/2008 21:44,10/5/2008 22:00,10/5/2008 22:00,3800 Block of 43rd Ave,Sacramento,95824,0,0,PC 273.5 Inflict Crpl Inj Sp/Cohab,
2008-0053507,Central,Florin Town,10/5/2008 21:50,10/5/2008 21:55,10/5/2008 22:07,5500 Block of Sky Pkwy,Sacramento,95823,6722156.29419,1944741.70288,PC 246.3 Discharge Firearm In Negligent Manner,
2008-0053498,Central,Florin Town,10/5/2008 20:45,10/5/2008 22:11,10/5/2008 22:11,5500 Block of Sky Pkwy,Sacramento,95823,6722907.56806,1945225.32369,PC 647(F) Disorderly Conduct:Public Intoxication,
2008-0053508,Rancho Cordova,Folsom Estates,10/5/2008 22:00,10/5/2008 22:00,10/5/2008 22:18,9000 Block of Casals St,Sacramento,95826,0,0,PC 273.5(A) Inflict Corporal Injury On Spouse/Cohabitant,
2008-0053509,North,Carmichael Park,8/5/2008 12:00,10/5/2008 22:26,10/5/2008 22:26,4800 Block of El Camino Ave,Carmichael,95608,6747013.0987,1984777.244,PC 459 Burglary,
2008-0053513,North Central,SPD,10/5/2008 22:34,10/5/2008 22:34,10/5/2008 22:34,Marconi Ave & Howe Ave,Sacramento,95821,6728726.99979,1987482.99981,HS 11350(A) Possess Narcotic Controlled Substance,
2008-0053514,North,Southeast Fair Oaks,10/5/2008 22:52,10/5/2008 23:06,10/5/2008 23:06,8500 Block of Winding Way,Fair Oaks,95628,6778406.01349,1997932.49933,PC 594(A) Vandalism,
