ActivityNumber,District,Neighborhood,OccurenceStartDate,OccurenceEndDate,ReportDate,OccurenceLocation,OccurenceCity,OccurenceZipCode,X_Coord,Y_Coord,PrimaryViolation,Injury
2008-0024189,Rancho Cordova,Sun River,5/2/2008 11:00,5/2/2008 11:15,5/2/2008 11:22,11200 Block of Trinity River Dr,Rancho Cordova,95670,6770632.1257,1989512.8166,PC 459 Burglary,
2008-0024188,North,American River,4/29/2008 18:00,5/2/2008 09:15,5/2/2008 11:25,4500 Block of Auburn Blvd,Sacramento,95841,6744692.4152,1999221.8677,PC 594(A) Vandalism,
2008-0024194,Central,past Florin Partnership,5/2/2008 10:35,5/2/2008 10:53,5/2/2008 11:34,4400 Block of Florin Rd,Sacramento,95823,6717680.79071,1942470.29791,PC 488 Petty Theft,
2008-0024192,North Central,Arden Manor,4/27/2008 17:30,4/27/2008 18:00,5/2/2008 11:45,3300 Block of Arden Way,Sacramento,95825,6736963.8507,1978886.0196,PC 594(B)(1) Vandalism ($400 Or More),
2008-0024195,North Central,Arden Park Vista,4/25/2008 15:00,4/25/2008 23:00,5/2/2008 11:45,1200 Block of Arden Hills Ln,Sacramento,95864,6745760.4802,1976603.0446,PC 459 Burglary,
2008-0024193,Rancho Cordova,Rio Del Oro,5/2/2008 11:36,1/1/0001 00:00,5/2/2008 11:59,3400 Block of Sunrise Blvd,Rancho Cordova,95742,6773399.01208,1972640.12109,PC 503 Embezzlement,
2008-0024196,North Central,Hillcrest,4/30/2008 09:50,4/30/2008 22:30,5/2/2008 12:05,3500 Block of Ridgewood Way,Sacramento,95821,6740938.0794,1991572.5002,PC 594(B)(2)(A) Vandalism Less Than $400,
2008-0024198,Rancho Cordova,Gold River,4/14/2008 15:00,4/14/2008 19:00,5/2/2008 12:10,11500 Block of Marissa Way,Rancho Cordova,95670,6775742.68152,1988179.30029,PC 484G Thft:Use Access Card Data,
2008-0024199,Northwest,Sacramento Airport,5/1/2008 18:00,5/1/2008 18:00,5/2/2008 12:30,6900 Block of Airport Blvd,Sacramento,95837,6678532.40776,2014617.33688,PC 487 Grand Theft,
2008-0024200,Rancho Cordova,South White Rock,4/27/2008 00:30,4/27/2008 08:20,5/2/2008 12:30,3500 Block of Data Dr,Rancho Cordova,95670,6762699.2526,1973858.8036,PC 594(A) Vandalism - under $400,
2008-0024205,North,Carmichael Park,5/2/2008 13:04,5/2/2008 13:04,5/2/2008 13:04,5400 Block of Marconi Ave,Carmichael,95608,6750699.51097423,1987337.78126873,PC 488 Petty Theft,
2008-0024211,Rancho Cordova,Rosemont Square,4/30/2008 04:01,5/2/2008 13:10,5/2/2008 13:10,8900 Block of Fashion Dr,Sacramento,95826,6742309.7761,1963275.6508,PC 484G Thft:Use Access Card Data,
2008-0024203,Central,Florin Town,4/22/2008 05:00,4/29/2008 15:00,5/2/2008 13:11,8200 Block of Tiki Ln,Sacramento,95828,6733109.43457,1939522.68549,PC 470(A) Forgery,
2008-0024204,Central,Florin Town,4/29/2008 05:00,4/29/2008 10:00,5/2/2008 13:11,8200 Block of Tiki Ln,Sacramento,95828,6733109.43457,1939522.68549,PC 488 Petty Theft,
2008-0024677,North Central,Arden Manor,4/30/2008 13:30,4/30/2008 15:30,5/2/2008 13:12,1300 Block of Fulton Ave,Sacramento,95825,6733161.9553,1977022.832,PC 459 Burglary,
2008-0024218,Northwest,Foothill Farms NW,5/2/2008 12:44,5/2/2008 12:44,5/2/2008 13:14,Elkhorn Blvd & Hillsdale Blvd,Sacramento,95842,6748256.49997,2013554.87491,PC 242 Battery,
2008-0024202,Northwest,Antelope,4/26/2008 12:00,4/26/2008 12:30,5/2/2008 13:15,4300 Block of Cougar Hills Way,Antelope,95843,6742604.831,2020189.3374,PC 488 Petty Theft,
2008-0024207,Northwest,Antelope,4/30/2008 20:30,5/1/2008 07:15,5/2/2008 13:20,3900 Block of Rollins Way,Antelope,95843,6740178.0237,2022948.0574,PC 487 Grand Theft,
2008-0024214,North Central,Bellview,4/28/2008 05:00,4/30/2008 22:30,5/2/2008 13:25,2500 Block of Anna Way,Sacramento,95821,6727732.2777,1984991.2162,PC 488 Petty Theft,
2008-0024210,Central,past Florin Partnership,5/1/2008 13:30,5/1/2008 14:00,5/2/2008 13:38,4400 Block of Florin Rd,Sacramento,95823,6717680.79071,1942470.29791,PC 488 Petty Theft,
2008-0024213,Central,Vintage Park Churchill Downs,5/2/2008 09:00,5/2/2008 11:15,5/2/2008 13:45,9100 Block of Colonsay Way,Sacramento,95829,6744541.90491,1930299.6297,PC 459 Burglary,
2008-0024216,North,Central Orangevale,4/23/2008 00:01,5/2/2008 13:45,5/2/2008 13:45,7300 Block of Redwing Ct,Orangevale,95662,6780469.7579,2017567.3033,PC 530.5(A) Obtain Credit/Etc:Use Others Id,
2008-0024217,Northwest,North Highlands,3/31/2008 13:15,3/31/2008 15:00,5/2/2008 13:45,5300 Block of Poplar Blvd,North Highlands,95660,6738783.2183,2004137.5908,PC 594(B)(1) Vandalism ($400 Or More),
2008-0024219,North Central,Howe/Arden,4/26/2008 13:00,4/26/2008 14:30,5/2/2008 13:50,1400 Block of Howe Ave,Sacramento,95825,6729009.1803,1977642.0442,PC 488 Petty Theft,
2008-0024244,Central,Lemonhill,5/2/2008 13:52,5/2/2008 13:57,5/2/2008 13:52,5700 Block of Dewey Blvd,Sacramento,95824,6719705.793,1952457.50935,PC 211 Robbery,
2008-0024225,Northwest,Sacramento Airport,5/2/2008 12:41,5/2/2008 14:00,5/2/2008 14:00,6900 Block of Airport Blvd,Sacramento,95837,6678532.40776,2014617.33688,PC 647(F) Disorderly Conduct:Public Intoxication,
2008-0024220,Rancho Cordova,Gold River,4/30/2008 19:00,5/2/2008 11:00,5/2/2008 14:09,11700 Block of Gold Parke Ln,Rancho Cordova,95670,6778291.15259,1989803.1311,PC 594(A) Vandalism,
2008-0023834,Central,Vintage Park Churchill Downs,4/30/2008 12:51,4/30/2008 12:55,5/2/2008 14:22,8000 Block of Niven Ct,Sacramento,95829,6749868.31787,1931751.12292,PC 422 Threaten Crime With Intent To Terrorize,
2008-0024223,Central,Fruitridge/Pocket,4/3/2008 10:00,5/2/2008 09:00,5/2/2008 14:24,4000 Block of 23rd Ave,Sacramento,95820,6715921.96244,1956071.90371,PC 488 Petty Theft,
2008-0024224,Central,Fruitridge/Pocket,4/3/2008 10:00,5/2/2008 09:00,5/2/2008 14:24,4000 Block of 23rd Ave,Sacramento,95820,6715921.96244,1956071.90371,PC 470(A) Forgery,
2008-0024221,Rancho Cordova,Walnut Wood,5/2/2008 14:15,5/2/2008 14:30,5/2/2008 14:30,10700 Block of Coloma Rd,Rancho Cordova,95670,0,0,PC 273.5 Inflict Crpl Inj Sp/Cohab,
2008-0024228,North Central,Arden Manor,5/2/2008 11:30,5/2/2008 11:35,5/2/2008 14:55,1100 Block of Fulton Ave,Sacramento,95825,6732940.0804,1975645.0895,PC 488 Petty Theft,
2008-0024227,North,Carmichael Creek,5/2/2008 12:00,5/2/2008 12:00,5/2/2008 15:00,6100 Block of Homesweet Way,Carmichael,95608,6755198.5853,1988113.9728,PC 484G Thft:Use Access Card Data,
2008-0024232,East,EGPD,5/2/2008 15:10,5/2/2008 15:10,5/2/2008 15:10,9000 Block of Vicino Dr,Elk Grove,95758,6725155.66479,1918501.24652,PC 415.5(A)(2) Loud/Unreasonable Noise Within University/Etc,
2008-0024237,North,North Fair Oaks,4/30/2008 09:17,5/2/2008 08:30,5/2/2008 15:15,7800 Block of Sunset Ave,Fair Oaks,95628,6768684.1557,2000519.6845,PC 166(A)(4) Violation Of Court Order - Willful Disobedience,
2008-0023852,Central,Florin Town,4/30/2008 13:20,4/30/2008 18:30,5/2/2008 15:16,6500 Block of 47th St,Sacramento,95823,6718604.78729,1947536.68573,PC 422 Threaten Crime With Intent To Terrorize,
2008-0026547,Rancho Cordova,Sun River,4/29/2008 00:01,4/30/2008 07:00,5/2/2008 15:30,11100 Block of Oberun River Ct,Rancho Cordova,95670,6769931.931,1988686.8665,PC 488 Petty Theft,
2008-0024238,Central,Lemonhill,5/2/2008 14:42,5/2/2008 15:03,5/2/2008 15:34,Iowa Ave & Sampson Blvd,Sacramento,95824,6719172.5002,1952483.87428,PC 220 Assault To Commit Mayhem or Sex Crime,
2008-0024233,Central,Florin Town,4/30/2008 22:00,5/1/2008 14:00,5/2/2008 15:43,7300 Block of Stockton Blvd,Sacramento,95823,6725353.60999,1941322.77472,PC 594(B)(2)(A) Vandalism Less Than $400,
2008-0024234,North,Carmichael Park,4/21/2008 00:00,4/27/2008 00:00,5/2/2008 15:48,4000 Block of Jane Ct,Carmichael,95608,6751699.0541,1994697.5966,PC 484G Thft:Use Access Card Data,
2008-0024243,North Central,Howe/Arden,5/2/2008 13:22,5/2/2008 17:00,5/2/2008 15:52,2200 Block of Hurley Way,Sacramento,95825,6729273.2176,1977161.7278,PC 417(A)(2) Exhibit Firearm,
2008-0024240,Northwest,Foothill Farms NW,5/2/2008 16:00,5/2/2008 16:00,5/2/2008 16:00,5300 Block of Elkhorn Blvd,Sacramento,95842,6750257.5486,2012333.4663,PC 488 Petty Theft,
2008-0024254,North,Mercy San Juan,5/2/2008 14:45,5/2/2008 15:00,5/2/2008 16:03,5800 Block of Garfield Ave,Sacramento,95841,6751271.4523,2007216.9015,PC 594(B)(1) Vandalism ($400 Or More),
2008-0024235,Central,Fletcher Farms,5/2/2008 15:15,5/2/2008 15:30,5/2/2008 16:05,8600 Block of Hallboro Ct,Sacramento,95828,6738463.96692,1940734.31909,PC 487 Grand Theft,
2008-0024249,Central,Fruitridge/Pocket,5/2/2008 12:00,5/2/2008 14:00,5/2/2008 16:15,4900 Block of Roosevelt Ave,Sacramento,95820,6719388.4325,1956552.39148,PC 459 Burglary,
2008-0024247,North Central,Arden Manor,5/1/2008 21:00,5/2/2008 07:30,5/2/2008 16:20,1300 Block of Morse Ave,Sacramento,95864,6735296.2677,1977527.3515,PC 594(B)(2)(A) Vandalism Less Than $400,
2008-0024257,Northwest,Antelope,5/2/2008 16:50,5/2/2008 16:50,5/2/2008 16:50,5800 Block of Antelope Rd,Sacramento,95842,6752666.7044,2018990.8843,PC 488 Petty Theft,
2008-0024258,Rancho Cordova,Cordova Vineyards,5/2/2008 15:30,5/2/2008 16:10,5/2/2008 16:55,10600 Block of Folsom Blvd,Rancho Cordova,95670,6764234.6199,1979625.2984,PC 459 Burglary,
2008-0024252,Northwest,Elverta,5/2/2008 08:30,5/2/2008 14:30,5/2/2008 16:57,2300 Block of Covered Wagon Cir,Elverta,95626,6730146.6592,2022637.8659,PC 459 Burglary,
2008-0023143,North Central,Sierra Woodside,4/27/2008 19:30,4/28/2008 07:45,5/2/2008 17:00,2400 Block of Sierra Blvd,Sacramento,95825,6731276.7223,1972494.0314,PC 459 Burglary,
2008-0024251,Northwest,Sacramento Airport,5/2/2008 16:55,5/2/2008 17:00,5/2/2008 17:00,6900 Block of Airport Blvd,Sacramento,95837,6678532.40776,2014617.33688,VC 13004(A) Display/Possess Fake/Etc Identification Card,
2008-0024250,North Central,Arcade Village,5/2/2008 12:00,5/2/2008 16:15,5/2/2008 17:27,3800 Block of Marconi Ave,Sacramento,95821,6740576.08985,1987386.07976,PC 273.5 Inflict Crpl Inj Sp/Cohab,
2008-0024231,North,Cypress,5/1/2008 18:00,5/1/2008 18:30,5/2/2008 18:00,5100 Block of Gibbons Dr,Carmichael,95608,6748599.4584,1994049.1307,PC 594(A) Vandalism,
2008-0024242,Northwest,Sacramento Airport,5/2/2008 16:06,5/2/2008 16:08,5/2/2008 18:10,6900 Block of Airport Blvd,Sacramento,95837,6677738.03731,2014277.6066,HS 11357(B) Possess Marijuana 28.5 Grams Or Less,
2008-0024265,Northwest,Foothill Farms NW,4/30/2008 17:30,4/30/2008 23:59,5/2/2008 18:15,5200 Block of Reims Way,Sacramento,95842,0,0,PC 273A(A) Willful Cruelty To Child/Gbi,
2008-0024263,Central,Lemonhill,5/2/2008 08:30,5/2/2008 18:05,5/2/2008 18:19,5800 Block of Vista Ave,Sacramento,95824,6718876.89709,1951832.30951,PC 459 Burglary,
2008-0024264,North,Central Orangevale,5/2/2008 16:00,5/2/2008 16:07,5/2/2008 18:30,8600 Block of Blythe Ave,Orangevale,95662,0,0,PC 273.5 Inflict Crpl Inj Sp/Cohab,
2008-0024266,Rancho Cordova,Mills Ranch,5/2/2008 11:00,5/2/2008 11:20,5/2/2008 18:32,10400 Block of Coloma Rd,Rancho Cordova,95670,6759649.0153,1982512.9074,PC 242 Battery,
2008-0024272,North,Central Orangevale,5/2/2008 18:21,5/2/2008 18:37,5/2/2008 18:37,8800 Block of Greenback Ln,Orangevale,95662,6781688.52,2010278.7193,PC 488 Petty Theft,
2008-0024281,North Central,Sierra Woodside,5/2/2008 09:00,5/2/2008 20:00,5/2/2008 18:40,700 Block of Howe Ave,Sacramento,95825,6728138.281,1973127.4536,PC 459 Burglary,
2008-0024261,Rancho Cordova,South White Rock,5/2/2008 16:00,5/2/2008 16:10,5/2/2008 19:00,S White Rock Rd & Laurelhurst Dr,Rancho Cordova,95670,6762212.99995,1974578.74994,PC 242 Battery,
2008-0024267,Northwest,Antelope,5/2/2008 18:19,5/2/2008 18:26,5/2/2008 19:00,7900 Block of Walerga Rd,Antelope,95843,6742686.3384,2021659.2836,PC 488 Petty Theft,
2008-0024270,North,American River,5/2/2008 18:30,5/2/2008 19:00,5/2/2008 19:34,4900 Block of Walnut Ave,Sacramento,95841,0,0,PC 273.5 Inflict Crpl Inj Sp/Cohab,
2008-0024271,North Central,Arden Manor,5/2/2008 19:00,5/2/2008 19:30,5/2/2008 19:45,3200 Block of Wemberley Dr,Sacramento,95864,6736578.8928,1975981.2458,PC 594(A) Vandalism,
2008-0024276,Central,past Florin Partnership,5/2/2008 19:52,5/2/2008 20:00,5/2/2008 20:00,4400 Block of Florin Rd,Sacramento,95823,6717680.79071,1942470.29791,PC 488 Petty Theft,
2008-0024275,Northwest,Antelope,4/27/2008 12:00,5/2/2008 15:00,5/2/2008 20:20,4200 Block of Winje Dr,Antelope,95843,6744811.7819,2020377.3825,PC 459 Burglary,
2008-0024280,North Central,Howe/Arden,5/2/2008 20:15,5/2/2008 20:15,5/2/2008 20:30,1600 Block of Hesket Way,Sacramento,95825,6732390.834,1979013.5603,PC 459 Burglary,
2008-0024287,Northwest,North Highlands,5/2/2008 18:00,5/2/2008 20:30,5/2/2008 20:33,4200 Block of Crumley Ln,North Highlands,95660,6742462.5499,2018653.7919,PC 459 Burglary,
2008-0024282,Northwest,Antelope,5/2/2008 20:35,5/2/2008 20:35,5/2/2008 20:35,5800 Block of Antelope Rd,Sacramento,95842,6752666.7044,2018990.8843,PC 488 Petty Theft,
2008-0024283,Central,Vintage Park Churchill Downs,5/2/2008 11:00,5/2/2008 20:05,5/2/2008 20:40,9300 Block of Allendale Way,Sacramento,95829,6747981.01471,1931054.87469,PC 459 Burglary,
2008-0024279,South,Galt,5/2/2008 19:45,5/2/2008 20:51,5/2/2008 20:51,12400 Block of Bruceville Rd,Elk Grove,95757,6728049.13798708,1874449.36971795,HS 11351.5 Possess/Purchase Cocaine Base For Sale,
2008-0024284,Rancho Cordova,Butterfield,5/2/2008 21:00,5/2/2008 21:00,5/2/2008 21:00,9500 Block of Folsom Blvd,Sacramento,95827,6749598.6293,1970231.8249,HS 11377(A) Possession Of Controlled Substance,
2008-0024286,Rancho Cordova,White Rock,5/2/2008 20:45,5/2/2008 21:00,5/2/2008 21:20,11000 Block of Olson Dr,Rancho Cordova,95670,6766843.8873,1980186.3633,PC 245(A)(1) Force/Assault With A Deadly Weapon-Not Firearm:Gbi Likely,
2008-0024289,Rancho Cordova,White Rock,5/2/2008 12:00,5/2/2008 22:00,5/2/2008 22:00,10600 Block of Olson Dr,Rancho Cordova,95670,6764954.6506,1978560.8828,PC 273.6 VIOLATION OF PROTECTION ORDER,
2008-0024288,North,Foothill Farms NE,5/2/2008 21:50,5/2/2008 22:10,5/2/2008 22:10,5300 Block of College Oak Dr,Sacramento,95841,6746931.2639,2004323.8696,HS 11377(A) Possession Of Controlled Substance,
2008-0024296,Rancho Cordova,White Rock,5/2/2008 22:55,5/2/2008 23:10,5/2/2008 23:12,10400 Block of Mills Tower Dr,Rancho Cordova,95670,6762280.1054,1977531.2416,PC 273.6 VIOLATION OF PROTECTION ORDER,
2008-0024295,Rancho Cordova,Lincoln Village,5/2/2008 23:13,5/2/2008 23:15,5/2/2008 23:15,3400 Block of Bradshaw Rd,Sacramento,95827,6751617.9203,1966981.9181,PC 211 Robbery,
2008-0024259,North,Lincoln,5/2/2008 18:00,5/2/2008 18:00,5/2/2008 23:20,4000 Block of Manzanita Ave,Carmichael,95608,6753732.6708,1994860.7554,PC 488 Petty Theft,
2008-0024297,East,Lincoln Village,5/2/2008 21:00,5/2/2008 23:37,5/2/2008 23:37,Bradshaw Rd & Micron Ave,Sacramento,95827,6751432.49997,1967747.37509,PC 422 Threaten Crime With Intent To Terrorize,
2008-0024304,Northwest,North Highlands,5/2/2008 22:00,5/2/2008 22:30,5/3/2008 00:19,6900 Block of Thomas Dr,North Highlands,95660,6739626.8513,2014914.4855,PC 459 Burglary,
2008-0024303,Northwest,Maric College,5/3/2008 00:34,5/3/2008 01:00,5/3/2008 00:34,4300 Block of Watt Ave,North Highlands,95660,6737967.1162,1996415.8076,PC 647(F) Disorderly Conduct:Public Intoxication,
2008-0024320,Rancho Cordova,White Rock,5/3/2008 01:10,5/3/2008 01:41,5/3/2008 01:41,Folsom Blvd & Dawes St,Rancho Cordova,95670,6759549.99988,1976247.24991,VC 23152(A) Dui Alcohol/Drugs,
2008-0024325,Northwest,Antelope,5/2/2008 22:23,5/2/2008 22:53,5/3/2008 01:53,Watt Ave & Elverta Rd,Antelope,95843,6735062.56613,2022568.57911,VC 23109 Speed Contest/Exh/Blck Rd,
2008-0024326,North Central,Bellview,5/3/2008 01:50,5/3/2008 02:00,5/3/2008 02:00,2600 Block of Fulton Ave,Sacramento,95821,6732350.4573,1985623.137,PC 243(E)(1) Battery:Spouse/Ex Spouse/Date/Etc,
2008-0024327,Rancho Cordova,Lincoln Village,5/2/2008 02:25,5/3/2008 02:25,5/3/2008 02:34,3300 Block of Nike Ct,Sacramento,95827,6754234.3354,1968552.4038,PC 594(A) Vandalism,
2008-0024330,Rancho Cordova,White Rock,5/3/2008 03:13,5/3/2008 03:13,5/3/2008 03:13,Mills Park Dr & Silverwood Way,Rancho Cordova,95670,6762796.99995,1976495.99999,PC 12020(A)(4) Carry Concealed Dirk Or Dagger,
2008-0024406,North,Foothill Farms NE,5/3/2008 03:18,5/3/2008 03:18,5/3/2008 03:18,Greenback Ln & 80,Sacramento,95841,6750226.50035,2010064.12495,VC 2800.2(A) Evade Peace Officer With Wanton Disregard For Safety,
2008-0024331,North,Carmichael Creek,5/3/2008 03:40,5/3/2008 03:52,5/3/2008 03:52,7300 Block of Fair Oaks Blvd,Carmichael,95608,6753755.2515,1993453.9296,PC 459 Burglary,
2008-0024104,North Central,Arden Manor,5/2/2008 02:00,5/2/2008 04:00,5/3/2008 04:05,2600 Block of Arden Way,Sacramento,95825,6732832.9008,1979301.0872,PC 459 Burglary,
2008-0024333,Northwest,Antelope,5/3/2008 05:01,5/3/2008 05:01,5/3/2008 05:24,9200 Block of Palmerson Dr,Antelope,95843,6749510.8001,2024245.2462,PC 459 Burglary,
2008-0024329,North,Mercy San Juan,5/3/2008 02:00,5/3/2008 02:57,5/3/2008 06:00,5900 Block of Maleville Ave,Carmichael,95608,6754110.732,2005351.4577,PC 245(A)(1) Force/Assault With A Deadly Weapon-Not Firearm:Gbi Likely,
2008-0024338,Central,past Florin Partnership,5/3/2008 06:00,5/3/2008 06:05,5/3/2008 06:17,7000 Block of East Pkwy,Sacramento,95823,6718997.69357,1944162.21467,PC 245(A)(1) Force/Assault With A Deadly Weapon-Not Firearm:Gbi Likely,
2008-0024352,North Central,Fair Lake Village,5/3/2008 06:00,5/3/2008 07:00,5/3/2008 07:43,2200 Block of Hurley Way,Sacramento,95825,6729457.5,1976784.375,PC 273.5 Inflict Crpl Inj Sp/Cohab,
2008-0024353,North,Lincoln,5/2/2008 17:00,5/3/2008 08:00,5/3/2008 08:30,9000 Block of Fair Oaks Blvd,Carmichael,95608,6763783.9558,1994492.6181,PC 459 Burglary (business),
2008-0024354,Northwest,Foothill Farms NW,5/1/2008 08:00,5/1/2008 08:30,5/3/2008 08:47,5000 Block of Tacomic Dr,Sacramento,95842,6748018.4347,2011088.3431,PC 459 Burglary,
2008-0024356,North Central,Parkwoods,5/3/2008 08:58,5/3/2008 09:00,5/3/2008 09:02,4600 Block of Marconi Ave,Sacramento,95821,6745451.0555,1987197.805,PC 243(E)(1) Battery:Spouse/Ex Spouse/Date/Etc,
2008-0024360,Rancho Cordova,Brookside,4/19/2008 12:00,5/2/2008 18:00,5/3/2008 09:57,10100 Block of Mills Station Rd,Sacramento,95827,6758183.2467,1975070.5309,PC 459 Burglary,
2008-0024359,North,Carmichael Creek,5/1/2008 10:30,5/2/2008 17:00,5/3/2008 10:00,6500 Block of Fair Oaks Blvd,Carmichael,95608,6753831.9976,1988130.1255,PC 459 Burglary,
2008-0024362,North,Lincoln,5/3/2008 10:00,5/3/2008 10:10,5/3/2008 10:30,7800 Block of Fair Oaks Blvd,Carmichael,95608,6755882.3666,1994552.0508,PC 487 Grand Theft,
2008-0024363,North,Southeast Fair Oaks,5/3/2008 08:45,5/3/2008 10:15,5/3/2008 10:55,0 Block of American River Bike Trail,Fair Oaks,95628,6783684.41731,1994741.73512,PC 459 Burglary,
2008-0024364,North,Del Campo,4/30/2008 07:30,4/30/2008 16:00,5/3/2008 11:11,6100 Block of Helva Ln,Carmichael,95608,6755209.7912,2001783.5904,PC 459 Burglary,
2008-0024368,South,Walnut Grove,4/19/2008 19:00,5/3/2008 12:00,5/3/2008 12:49,15900 Block of Isleton Rd,Isleton,95641,6679932.0545,1826631.75708,PC 459 Burglary,
2008-0024367,Central,Vintage Park Churchill Downs,5/2/2008 22:00,5/3/2008 10:30,5/3/2008 13:03,8900 Block of Great Rock Cir,Sacramento,95829,6741892.11133,1928840.00812,PC 459 Burglary,
2008-0026377,North,Cypress,5/3/2008 13:54,5/3/2008 13:54,5/3/2008 13:54,4700 Block of Whitney Ave,Carmichael,95608,6746255.3642,1991544.5991,PC 451(D) Arson:Property,
2008-0024370,North Central,Fair Lake Village,5/3/2008 13:56,5/3/2008 13:56,5/3/2008 13:56,2300 Block of Villanova Cir,Sacramento,95825,6730644.2914,1974329.6746,PC 529 False Personation:Spec Circ,
2008-0024371,North,Carmichael Creek,5/2/2008 22:30,5/2/2008 23:00,5/3/2008 14:54,Kenneth Ave & Carmichael Way,Carmichael,95608,6753759.99975,1985897.50016,PC 594(A) Vandalism,
2008-0024378,Central,Larchmont,5/3/2008 14:55,5/3/2008 15:01,5/3/2008 15:05,6500 Block of 53rd Ave,Sacramento,95828,6725614.00391,1945496.27533,PC 187(A) Murder,
2008-0024374,Rancho Cordova,South White Rock,5/2/2008 17:00,5/3/2008 11:30,5/3/2008 15:24,3400 Block of Data Dr,Rancho Cordova,95670,6762686.5202,1974686.4776,VC 10852 Tamper With Vehicle,
2008-0024373,Northwest,North Highlands,5/3/2008 15:13,5/3/2008 17:11,5/3/2008 15:31,Watt Ave & Antelope Rd,Antelope,95843,6737794.00012,2018841.99991,PC 647(F) Disorderly Conduct:Public Intoxication,
2008-0024376,Rancho Cordova,Prospect Park,5/1/2008 08:00,5/3/2008 15:00,5/3/2008 15:59,2700 Block of Prospect Park Dr,Rancho Cordova,95670,6766105.5312,1977902.9932,PC 476 Make/Pass/Publish/Etc Fictitious Check/Bill/Note,
2008-0024382,Central,Fruitrdige Vista,5/3/2008 15:30,5/3/2008 15:40,5/3/2008 16:33,6000 Block of Martin Luther King Jr Blvd,Sacramento,95824,0,0,PC 647.6 Annoy/Molest Children -18,
2008-0024377,North Central,Fair Lake Village,4/26/2008 16:51,4/26/2008 16:51,5/3/2008 16:51,0 Block of Belport Ln & Elvyra Way,Sacramento,95821,6730110.24997,1974902.93734,PC 451(C) Arson:Structure/Forest Land,
2008-0024383,Rancho Cordova,Gold River,5/3/2008 03:00,5/3/2008 03:30,5/3/2008 17:05,11700 Block of Old Eureka Way,Rancho Cordova,95670,0,0,PC 273.5 Inflict Crpl Inj Sp/Cohab,
2008-0024384,North,Mercy San Juan,5/3/2008 17:18,5/3/2008 17:30,5/3/2008 17:30,6000 Block of Rutland Dr,Carmichael,95608,6754603.67603,2004367.40927,PC 647(F) Disorderly Conduct:Public Intoxication,
2008-0024375,North Central,Bohemian Village,5/1/2008 15:00,5/3/2008 16:34,5/3/2008 17:50,2300 Block of Church Ave,Sacramento,95821,6730280.5305,1989043.0406,PC 368(D) Theft Of Elder/Dependent Adult (Under $400),
2008-0024005,Northwest,Antelope,5/1/2008 07:30,5/1/2008 17:00,5/3/2008 18:00,4400 Block of Garbo Way,Antelope,95843,6744148.9586,2019993.0039,PC 459 Burglary,
2008-0024388,Northwest,North Highlands,5/3/2008 18:24,5/3/2008 18:24,5/3/2008 18:24,Rosario Blvd & Karl Dr,North Highlands,95660,6739515.00005,2007804.62492,PC 148(A)(1) Obstruct/Resist/Etc Public/Peace Officer/Emergency Med Tech,
2008-0024390,North,Del Campo,5/3/2008 18:02,5/3/2008 18:05,5/3/2008 18:34,4700 Block of Manzanita Ave,Carmichael,95608,6754140.2775,1999137.8974,PC 488 Petty Theft,
