ActivityNumber,District,Neighborhood,OccurenceStartDate,OccurenceEndDate,ReportDate,OccurenceLocation,OccurenceCity,OccurenceZipCode,X_Coord,Y_Coord,PrimaryViolation,Injury
2008-0016816,Central,Fruitrdige Vista,3/25/2008 08:00,3/25/2008 13:30,3/25/2008 14:49,4100 Block of Lantana Ave,Sacramento,95824,6716405.28967,1951054.42432,PC 459 Burglary,
2008-0016800,Rancho Cordova,Cordova Lane,3/19/2008 20:14,3/19/2008 20:14,3/25/2008 14:50,2600 Block of Cordova Ln,Rancho Cordova,95670,6766403.1314,1981380.0324,PC 476 Make/Pass/Publish/Etc Fictitious Check/Bill/Note,
2008-0016767,North,Foothill Farms NE,3/25/2008 09:00,3/25/2008 12:52,3/25/2008 15:00,5400 Block of Fort Sutter Way,Sacramento,95841,6750922.9453,2007746.9794,PC 459 Burglary,
2008-0016788,Rancho Cordova,Cordova Vineyards,3/25/2008 13:45,3/25/2008 13:45,3/25/2008 15:00,10600 Block of Folsom Blvd,Rancho Cordova,95670,6764306.13813024,1979325.42713405,PC 488 Petty Theft,
2008-0016795,Northwest,Rio Linda,3/15/2008 23:00,3/16/2008 01:00,3/25/2008 15:00,700 Block of Q St,Rio Linda,95673,6718719.3295,2016690.4575,PC 488 Petty Theft,
2008-0016972,North,Cypress,3/24/2008 04:00,3/24/2008 04:30,3/25/2008 15:00,4900 Block of Engle Rd,Carmichael,95608,6747120.2177,1992535.0155,PC 459 Burglary,
2008-0016783,North,Carmichael Creek,3/17/2008 15:04,3/25/2008 15:04,3/25/2008 15:04,2600 Block of Carmichael Way,Carmichael,95608,6753779.88171,1985596.54858,PC 290(b) Fail To Register/Change Address:Sex Offender,
2008-0016798,North Central,Del Paso Manor,3/25/2008 10:00,3/25/2008 14:30,3/25/2008 15:15,2300 Block of Watt Ave,Sacramento,95825,6738652.5827,1983535.2538,PC 459 Burglary,
2008-0016794,North Central,Del Paso Manor,3/25/2008 14:00,3/25/2008 14:30,3/25/2008 15:30,2300 Block of Watt Ave,Sacramento,95825,6738652.5827,1983535.2538,PC 459 Burglary,
2008-0016821,North,Mercy San Juan,3/25/2008 16:40,3/25/2008 16:53,3/25/2008 15:43,Hilltop Dr & Manzanita Ave,Carmichael,95608,6753746.99136,2007126.83932,PC 273.5 Inflict Crpl Inj Sp/Cohab,
2008-0016704,North Central,Fair Lake Village,3/21/2008 16:00,3/24/2008 06:00,3/25/2008 15:54,2400 Block of Hurley Way,Sacramento,95825,6731497.7742,1976305.4158,PC 459 Burglary,
2008-0016811,North Central,Del Paso Manor,3/25/2008 15:56,3/25/2008 15:59,3/25/2008 15:59,2300 Block of Watt Ave,Sacramento,95825,6738652.5827,1983535.2538,PC 496 Possession Of Stolen Property,
2008-0016805,North Central,Creekside,3/25/2008 12:00,3/25/2008 12:00,3/25/2008 16:00,2600 Block of El Camino Ave,Sacramento,95821,6733146.3737,1984886.0426,PC 488 Petty Theft,
2008-0016806,Central,Vintage Park Churchill Downs,3/23/2008 01:00,3/24/2008 05:00,3/25/2008 16:00,8600 Block of Duryea Dr,Sacramento,95828,6738808.6048,1931809.69989,PC 488 Petty Theft,
2008-0016814,Northwest,Antelope,3/20/2008 10:30,3/25/2008 11:30,3/25/2008 16:02,8100 Block of Early Morning Way,Antelope,95843,6746539.7613,2023739.6337,PC 459 Burglary-Residential,
2008-0016804,North Central,Bellview,3/25/2008 16:02,3/25/2008 16:02,3/25/2008 16:02,2100 Block of Bluebird Ln,Sacramento,95821,6728182.1047,1986267.4614,"PC 488 Petty Theft, plt #4jeb975",
2008-0016807,Northwest,Elverta,3/14/2008 21:00,3/18/2008 22:00,3/25/2008 16:10,2100 Block of Royal Enfield Ct,Elverta,95626,6728728.4317,2022738.4913,PC 459 Burglary (Vehicle),
2008-0016815,North Central,Hillcrest,3/25/2008 09:30,3/25/2008 15:00,3/25/2008 16:15,3500 Block of Watt Ave,Sacramento,95821,6737944.20597,1991634.89333,PC 459 Burglary,
2008-0016830,North Central,Howe Park,1/8/2008 15:30,1/8/2008 16:15,3/25/2008 16:17,2200 Block of Cottage Way,Sacramento,95825,6729423.3509,1982840.9562,PC 261(A)(2) Rape By Force/Fear/Etc,
2008-0016812,North,Rural Orangevale,2/26/2008 00:00,3/25/2008 00:00,3/25/2008 16:25,7900 Block of Country Trail Dr,Orangevale,95662,6781094.0257,2021256.3355,PC 488 Petty Theft,
2008-0016809,Central,past Florin Partnership,3/24/2008 18:15,3/24/2008 18:30,3/25/2008 16:30,4400 Block of Florin Rd,Sacramento,95823,6717680.79071,1942470.29791,PC 488 Petty Theft,
2008-0016817,North Central,Sierra Woodside,3/21/2008 23:00,3/22/2008 08:30,3/25/2008 16:40,2300 Block of Sierra Blvd,Sacramento,95825,6730944.5641,1972500.8103,PC 459 Burglary,
2008-0016819,Central,Fruitridge/Pocket,3/25/2008 12:00,3/25/2008 13:00,3/25/2008 16:47,5100 Block of 42nd St,Sacramento,95820,6716771.41272,1954740.54993,PC 459 Burglary,
2008-0016818,Central,Vintage Park Churchill Downs,3/25/2008 11:00,3/25/2008 15:30,3/25/2008 16:55,8900 Block of Strawbridge Dr,Sacramento,95829,6741715.75677,1930729.76813,PC 459 Burglary,
2008-0016826,Northwest,Antelope,3/25/2008 16:30,3/25/2008 17:00,3/25/2008 17:00,Shandwick Dr & Bellsbrae Dr,Antelope,95843,6743724.50022,2023427.74993,PC 314.1 Indecent Exposure,
2008-0016581,North Central,Arden Manor,3/24/2008 09:15,3/24/2008 16:30,3/25/2008 17:22,1300 Block of Gladstone Dr,Sacramento,95864,6736928.698,1977309.5068,PC 459 Burglary,
2008-0016799,North,Foothill Farms NE,3/25/2008 15:05,3/25/2008 15:25,3/25/2008 17:30,5000 Block of Madison Ave,Sacramento,95841,6747491.5389,2003521.0621,PC 488 Petty Theft,
2008-0016833,Northwest,North Highlands,3/23/2008 15:30,3/23/2008 15:30,3/25/2008 17:34,Watt Ave & Don Julio Blvd,North Highlands,95660,6737833.00018,2009666.87491,PC 215(A) Carjacking,
2008-0016730,Northwest,North Highlands,3/24/2008 16:00,3/25/2008 08:30,3/25/2008 17:41,3600 Block of A St,North Highlands,95660,6738397,2005912,PC 602.5(A) Enter/Etc Noncommercial Dwelling,
2008-0016823,Rancho Cordova,Cordova Vineyards,3/25/2008 14:45,3/25/2008 15:00,3/25/2008 17:45,10600 Block of Folsom Blvd,Rancho Cordova,95670,6764234.6199,1979625.2984,PC 666 Petty Theft W/Prior Jail Term For Specific Offenses,
2008-0016829,North,Lincoln,3/25/2008 17:33,3/25/2008 17:38,3/25/2008 17:47,4100 Block of Scranton Cir,Carmichael,95608,0,0,PC 273.5 Inflict Crpl Inj Sp/Cohab,
2008-0016825,South,South Franklin,3/25/2008 16:20,3/25/2008 16:23,3/25/2008 17:55,12500 Block of Bruceville Rd,Elk Grove,95757,6726770.04602,1873406.44269,PC 240 Assault On Person,
2008-0016828,Rancho Cordova,Butterfield,3/25/2008 11:20,3/25/2008 17:00,3/25/2008 17:58,2500 Block of Stoughton Way,Sacramento,95827,6749238.5407,1971631.5907,PC 459 Burglary,
2008-0016827,Rancho Cordova,Walnut Wood,3/25/2008 17:30,3/25/2008 18:00,3/25/2008 18:00,10600 Block of Coloma Rd,Rancho Cordova,95670,6764364.4053,1985116.8157,VC 10851(A) Take Vehicle Without Owner's Consent,
2008-0019042,Rancho Cordova,SPD,3/25/2008 15:15,3/25/2008 15:15,3/25/2008 18:00,Watt Ave & Folsom Blvd,Sacramento,95826,6740363.49977,1963860.74981,PC 245(A)(2) Assault With Firearm On Person,
2008-0016597,North Central,Howe/Edison,3/24/2008 22:00,3/24/2008 22:30,3/25/2008 18:20,3300 Block of Wright St,Sacramento,95821,6731150.3152,1990147.0878,PC 591 Damage/Etc/Use/Etc Power Connecting Lines,
2008-0016838,North Central,Fair Lake Village,3/25/2008 18:23,3/25/2008 18:28,3/25/2008 18:28,1200 Block of Fulton Ave,Sacramento,95825,6732594.6532,1976681.1571,PC 211 Robbery,
2008-0016835,Central,Florin Town,3/25/2008 17:17,3/25/2008 18:39,3/25/2008 18:39,7300 Block of Stockton Blvd,Sacramento,95823,0,0,PC 273.5(A) Inflict Corporal Injury On Spouse/Cohabitant,
2008-0016831,Central,Parkway Estates North,3/25/2008 18:10,3/25/2008 18:13,3/25/2008 18:45,7100 Block of 6th Pkwy,Sacramento,95823,6721314.5517,1943259.94788,PC 245(A)(1) Force/Assault With A Deadly Weapon-Not Firearm:Gbi Likely,
2008-0016836,North Central,Sierra,3/25/2008 18:51,3/25/2008 18:51,3/25/2008 18:51,700 Block of Morse Ave,Sacramento,95864,6735234.4739,1973401.0555,VC 14601.1 Driving W/Suspended/Revoked License,
2008-0016842,North,North Fair Oaks,3/25/2008 18:45,3/25/2008 18:55,3/25/2008 19:05,8100 Block of Walnut Villa Way,Fair Oaks,95628,6773270.7001,2007440.7848,PC 243(D) Battery With Serious Bodily Injury (Punishment),
2008-0016841,Central,Vintage Park Churchill Downs,3/25/2008 15:00,3/25/2008 15:05,3/25/2008 19:30,8100 Block of Tevrin Way,Sacramento,95828,6740160.48938,1929185.60291,PC 459 Burglary,
2008-0016500,Rancho Cordova,Walnut Wood,3/24/2008 12:48,3/25/2008 19:32,3/25/2008 19:32,10600 Block of Coloma Rd,Rancho Cordova,95670,6764595.4484,1985262.2149,PC 488 Petty Theft,
2008-0016843,North Central,SPD,3/25/2008 19:18,3/25/2008 20:10,3/25/2008 20:10,Winding Way & Auburn Blvd,Sacramento,95841,6742267.99999,1996351.87509,PC 487 Grand Theft,
2008-0016845,Northwest,North Highlands,3/25/2008 19:40,3/25/2008 19:45,3/25/2008 20:21,3600 Block of Arroyo Seco Ln,Antelope,95843,0,0,PC 273.5 Inflict Crpl Inj Sp/Cohab,
2008-0016846,Rancho Cordova,Cordova Meadows,3/25/2008 08:00,3/25/2008 19:00,3/25/2008 20:23,2400 Block of El Burlon Cir,Rancho Cordova,95670,6755731.1515,1977168.7255,PC 459 Burglary,
2008-0016980,North Central,Howe/Edison,3/25/2008 20:20,3/25/2008 20:20,3/25/2008 20:25,2400 Block of Edison Ave,Sacramento,95821,6731726.4329,1990557.2918,PC 594(B)(1) Vandalism ($400 Or More),
2008-0016849,North Central,Del Paso Manor,3/25/2008 20:00,3/25/2008 20:00,3/25/2008 20:43,3500 Block of Marconi Ave,Sacramento,95821,6738241.7796,1987090.2211,PC 487 Grand Theft,
2008-0016848,Rancho Cordova,Brookside,3/25/2008 20:36,3/25/2008 20:38,3/25/2008 21:10,10000 Block of Mills Station Rd,Sacramento,95827,6757718.1669,1973273.7371,PC 211 Robbery,
2008-0016859,Central,Larchmont,3/14/2008 02:30,3/21/2008 13:00,3/25/2008 21:15,Scottsdale Dr & Power Inn Rd,Sacramento,95828,6730890.00011,1940057.12482,PC 207(A) Kidnapping,
2008-0016860,Northwest,Sacramento Airport,3/25/2008 16:40,3/25/2008 21:15,3/25/2008 21:15,6800 Block of Airport Blvd,Sacramento,95837,6679587.67066,2013661.40118,PC 487(C) Grand Theft From Person,
2008-0016853,Rancho Cordova,Cordova Vineyards,3/25/2008 21:10,3/25/2008 21:24,3/25/2008 21:18,10500 Block of Folsom Blvd,Rancho Cordova,95670,6762707.2555,1978378.2707,HS 11377 Unlawful Poss Of Dangerous Drug,
2008-0016852,North,Mercy San Juan,3/25/2008 09:45,3/25/2008 18:30,3/25/2008 21:20,5500 Block of Valerie Way,Sacramento,95841,6753137.2331,2005069.2589,PC 459 Burglary,
2008-0016855,Rancho Cordova,La Riviera East,3/25/2008 21:30,3/25/2008 22:54,3/25/2008 21:41,9100 Block of Tuolumne Dr,Sacramento,95826,0,0,PC 273.5 Inflict Crpl Inj Sp/Cohab,
2008-0016857,North,Pershing,3/25/2008 21:00,3/25/2008 21:42,3/25/2008 21:42,8700 Block of Corinne Dr,Orangevale,95662,0,0,PC 273.5 Inflict Crpl Inj Sp/Cohab,
2008-0016856,Rancho Cordova,South White Rock,10/1/2000 08:00,10/1/2001 08:00,3/25/2008 22:28,3600 Block of Data Dr,Rancho Cordova,95670,6762711.8503,1972902.1672,PC 288(A) Lewd Or Lascivious Acts W/Child Under 14 Years,
2008-0016862,Northwest,Foothill Farms NW,3/25/2008 22:15,3/25/2008 22:20,3/25/2008 22:30,7400 Block of Holworthy Way,Sacramento,95843,6743806.75495,2018122.01396,PC 211 Robbery,
2008-0016863,Central,Fruitridge/Pocket,3/25/2008 22:20,3/25/2008 22:30,3/25/2008 23:00,15th Ave & 45th St,Sacramento,95820,6717765.99984,1958326.50033,PC 148(A)(1) Obstruct/Resist/Etc Public/Peace Officer/Emergency Med Tech,
2008-0016534,North,Carmichael Creek,3/25/2008 14:40,3/25/2008 14:50,3/26/2008 00:00,7200 Block of Fair Oaks Blvd,Carmichael,95608,6753739.5535,1993031.669,PC 475(C) Pass Completed Check/Etc:Intent:Defraud,
2008-0016871,North Central,Arden Manor,3/25/2008 23:54,3/25/2008 23:54,3/26/2008 00:32,2900 Block of Arden Way,Sacramento,95825,6734341.9953,1979066.8852,PC 459 Burglary,
2008-0016874,Northwest,Antelope,3/25/2008 23:50,3/25/2008 23:55,3/26/2008 00:32,7900 Block of Firestone Way,Antelope,95843,6749650.7948,2022079.0835,PC 459 Burglary,
2008-0016869,Rancho Cordova,Cordova Vineyards,3/25/2006 23:30,3/26/2008 00:35,3/26/2008 00:35,10600 Block of Folsom Blvd,Rancho Cordova,95670,6764234.6199,1979625.2984,VC 10851(A) Take Vehicle Without Owner's Consent / plt 4zwe163,
2008-0016873,North Central,Arden Terrace,3/26/2008 00:30,3/26/2008 00:30,3/26/2008 00:37,3400 Block of Cottage Way,Sacramento,95825,6737693.8908,1981987.0825,PC 459 Burglary,
2008-0016877,Northwest,Foothill Farms NW,3/26/2008 01:10,3/26/2008 01:18,3/26/2008 01:18,Silverthorne Cir & Cimmaron Cir,Sacramento,95842,6749093.50016,2011637.375,VC 10851(A) Take Vehicle Without Owner`S Consent,
2008-0016875,North Central,Sierra Woodside,3/26/2008 00:20,3/26/2008 01:05,3/26/2008 01:28,500 Block of Pine Gardens,Sacramento,95825,6729455.60665,1972151.44068,PC 459 Burglary,
2008-0016872,North Central,Howe/Arden,3/26/2008 00:04,3/26/2008 00:08,3/26/2008 01:55,1500 Block of Fulton Ave,Sacramento,95825,6732525.6893,1978914.5071,PC 459 Burglary,
2008-0016879,North,East Fair Oaks,3/26/2008 01:55,3/26/2008 01:57,3/26/2008 01:57,Madison Ave & Illinois Ave,Orangevale,95662,6780093.95587,2004604.31208,VC 23152(A) Dui Alcohol/Drugs,
2008-0016880,Rancho Cordova,Sun River,3/26/2008 03:00,3/26/2008 03:15,3/26/2008 03:15,2200 Block of Sunrise Blvd,Rancho Cordova,95670,6770570.6167,1988608.9074,VC 10851(A) Take Vehicle Without Owner's Consent,
2008-0016881,North,North Fair Oaks,3/26/2008 03:50,3/26/2008 04:36,3/26/2008 04:36,8000 Block of Madison Ave,Citrus Heights,95628,6772095.1426,2004314.8315,PC 459 Burglary,
2008-0016870,Central,,3/23/2008 12:00,3/26/2008 00:20,3/26/2008 04:45,9500 Block of Markfield Way,Sacramento,95829,0,0,PC 459 Burglary,
2008-0016885,North Central,Sierra Woodside,3/26/2008 05:10,3/26/2008 05:25,3/26/2008 07:25,2300 Block of Fair Oaks Blvd,Sacramento,95825,6730704.7385,1970925.8436,PC 459 Burglary,
2008-0016886,Northwest,Rio Linda,3/26/2008 05:30,3/26/2008 05:45,3/26/2008 07:31,7400 Block of Elverta Rail Way,Rio Linda,95673,6717019.4258,2018263.5951,PC 459 Burglary,
2008-0016964,Northwest,Maric College,3/1/2007 08:00,10/20/2007 08:00,3/26/2008 08:00,4200 Block of Tresler Ave,North Highlands,95660,0,0,PC 288(A) Lewd Or Lascivious Acts W/Child Under 14 Years,
2008-0016890,North,Rural Orangevale,3/26/2008 07:30,3/26/2008 07:30,3/26/2008 08:52,9100 Block of Oak Ave,Orangevale,95662,6785821.0451,2018113.34,HS 11357(A) Possess Concentrated Cannabis,
2008-0016897,North,American River,3/25/2008 23:30,3/26/2008 07:00,3/26/2008 09:15,4800 Block of Berksford St,Sacramento,95841,6744744.4774,2000846.3335,PC 459 Burglary-Vehicle,
2008-0016909,Central,Vintage Park Churchill Downs,3/24/2008 20:00,3/25/2008 07:00,3/26/2008 09:26,9200 Block of Colonsay Way,Sacramento,95829,6745629.49078,1930230.39471,PC 594(B)(2)(A) Vandalism Less Than $400,
2008-0016894,North Central,Parkwoods,3/25/2008 23:00,3/26/2008 07:00,3/26/2008 09:30,3200 Block of Libby Way,Sacramento,95821,6744006.9299,1989856.5054,PC 459 Burglary,
2008-0016920,Northwest,Antelope,3/25/2008 09:20,3/25/2008 09:20,3/26/2008 09:39,3100 Block of Lazy J Ct,Antelope,95843,0,0,PC 273A(A) Willful Cruelty To Child/Gbi,
2008-0016896,Central,Larchmont,3/16/2008 10:00,3/19/2008 08:00,3/26/2008 09:40,7000 Block of Sunnyslope Dr,Sacramento,95828,6727331.49481,1943381.59869,PC 459 Burglary,
2008-0016895,Rancho Cordova,Sunrise/Jackson,3/19/2008 10:30,3/19/2008 10:30,3/26/2008 09:40,Country Garden Dr & Kiefer Blvd,Rancho Cordova,95742,6781387.73993,1954124.5066,VC 23152(A) Dui Alcohol/Drugs,
2008-0016893,Central,Florin Town,3/25/2008 19:00,3/26/2008 08:30,3/26/2008 09:45,8200 Block of Serenade Ln,Sacramento,95828,6733123.84302,1938986.34808,PC 594(B)(2)(A) Vandalism Less Than $400,
2008-0016898,Central,Larchmont,3/19/2008 08:00,3/21/2008 08:00,3/26/2008 09:45,7000 Block of Sunnyslope Dr,Sacramento,95828,6727331.49481,1943381.59869,PC 488 Petty Theft,
2008-0016903,Northwest,Sacramento Airport,2/9/2008 23:50,2/9/2008 23:50,3/26/2008 10:00,6300 Block of Mcnair Cir,Sacramento,95837,6678581.25311,2010729.02865,VC 10851(A) Take Vehicle Without Owner`S Consent,
2008-0016906,North,Pershing,3/19/2008 00:01,3/19/2008 23:59,3/26/2008 10:00,9100 Block of Bobbeck Ct,Orangevale,95662,6786486.42,2007935.0001,PC 476 Make/Pass/Publish/Etc Fictitious Check/Bill/Note,
2008-0016904,North,Five Points,3/25/2008 18:00,3/25/2008 18:00,3/26/2008 10:10,5000 Block of Fair Oaks Blvd,Carmichael,95608,6748603.78487,1979299.32751,PC 459 Burglary,
2008-0016907,North Central,Arcade Square,3/26/2008 09:00,3/26/2008 09:30,3/26/2008 10:10,3300 Block of Watt Ave,Sacramento,95821,6737805.481,1990184.147,PC 459 Burglary,
2008-0016919,North,Carmichael Park,11/30/2007 00:01,3/26/2008 11:36,3/26/2008 10:15,4700 Block of Marconi Ave,Carmichael,95608,6746311.1871,1987525.813,PC 488 Petty Theft,
2008-0017003,Central,past Florin Partnership,3/26/2008 10:00,3/26/2008 10:19,3/26/2008 10:19,6000 Block of Florin Rd,Sacramento,95823,6723889.39886,1942985.62505,PC 488 Petty Theft,
2008-0016905,Central,past Florin Partnership,3/26/2008 09:39,3/26/2008 09:47,3/26/2008 10:26,4400 Block of Florin Rd,Sacramento,95823,6717680.79071,1942470.29791,PC 488 Petty Theft,
2008-0016908,North,Carmichael Park,3/26/2008 10:00,3/26/2008 10:35,3/26/2008 10:30,5000 Block of Marconi Ave,Carmichael,95608,6748252.5198,1986984.7114,PC 647(F) Disorderly Conduct:Public Intoxication,
2008-0016912,North Central,Howe/Edison,3/26/2008 10:30,3/26/2008 10:30,3/26/2008 10:30,2500 Block of Edison Ave,Sacramento,95821,6731995.3421,1990639.1534,PC 529.3 Personate To Make Other Liable,
2008-0016913,South,Courtland,12/12/2007 17:00,3/25/2008 08:00,3/26/2008 10:30,12500 Block of River Rd,Courtland,95615,6684881.80346,1872405.75055,PC 487 Grand Theft,
2008-0016917,North Central,Mission Oaks,3/25/2008 15:00,3/25/2008 16:30,3/26/2008 10:42,3600 Block of Mission Ave,Carmichael,95608,6745665.1195,1992467.9911,PC 530.5(A) Obtain Credit/Etc:Use Others Id,
2008-0016931,North,Carmichael Creek,2/15/2008 00:00,2/15/2008 00:00,3/26/2008 10:45,3600 Block of Ava Way,Carmichael,95608,6760764.374,1992134.4197,PC 488 Petty Theft,
2008-0016918,Northwest,North Highlands,3/25/2008 10:00,3/25/2008 10:30,3/26/2008 10:48,4100 Block of Stephen Dr,North Highlands,95660,6742588.3027,2009009.9703,PC 459 Burglary,
2008-0016915,South,Courtland,9/8/2007 16:00,3/25/2008 10:00,3/26/2008 10:50,12100 Block of River Rd,Courtland,95615,6683097.3761,1877639.34052,PC 487 Grand Theft,
2008-0016910,Central,Countryside Central,5/26/2007 17:00,5/26/2007 17:30,3/26/2008 10:53,8500 Block of New Mountain Way,Sacramento,95828,6737128.21643,1928326.40588,PC 487(A) Grand Theft:Money/Labor/Property Over $400,
2008-0016916,South,Freeport,3/18/2008 12:00,3/25/2008 11:00,3/26/2008 11:00,9500 Block of River Rd,Sacramento,95832,6700546.38129,1912799.61108,PC 459 Burglary,
2008-0016942,Rancho Cordova,Cordova Meadows,3/26/2008 11:00,3/26/2008 11:05,3/26/2008 11:05,2800 Block of La Loma Dr,Rancho Cordova,95670,6757809.13681,1975528.01074,PC 273.6 Violation Of Protection Order,
2008-0016911,Central,Countryside Central,5/13/2007 00:00,3/17/2008 00:00,3/26/2008 11:17,8500 Block of New Mountain Way,Sacramento,95828,6737128.21643,1928326.40588,PC 484G Thft:Use Access Card Data,
2008-0016922,North,Del Campo,3/25/2008 02:00,3/26/2008 07:00,3/26/2008 11:20,5000 Block of Schuyler Dr,Carmichael,95608,6755339.3262,2001962.8066,PC 594(A) Vandalism,
2008-0016943,Northwest,Foothill Farms NW,3/25/2008 21:30,3/25/2008 22:30,3/26/2008 11:28,4300 Block of Galbrath Dr,Sacramento,95842,0,0,PC 273.5 Inflict Crpl Inj Sp/Cohab,
2008-0016927,North,West Fair Oaks,1/27/2008 00:01,2/28/2008 23:59,3/26/2008 11:30,6900 Block of Ellsworth Cir,Fair Oaks,95628,6760449.8166,1999051.6576,PC 530.5(A) Obtain Credit/Etc:Use Others Id,
2008-0016934,North,American River,2/1/2008 13:00,3/3/2008 13:00,3/26/2008 11:32,4300 Block of Myrtle Ave,Sacramento,95841,6743470.041,2000421.8017,PC 488 Petty Theft,
2008-0016929,North Central,Arcade Square,3/26/2008 09:20,3/26/2008 09:30,3/26/2008 11:41,3300 Block of Watt Ave,Sacramento,95821,6737805.481,1990184.147,PC 459 Burglary,
2008-0016928,East,EGPD,3/26/2008 11:41,3/26/2008 11:41,3/26/2008 11:41,Elk Grove Florin Rd & Calvine Rd,Sacramento,95829,6741581.50015,1927259.74984,PC 136.1(A)(1) Prevent/Dissuade Victim/Witness,
2008-0016938,North Central,Arden Gardens,10/1/2007 00:00,3/26/2008 10:30,3/26/2008 11:42,2100 Block of Alta Arden Expy,Sacramento,95825,6728212.7362,1980405.5647,PC 594(B)(1) Vandalism ($400 Or More),
2008-0016939,Rancho Cordova,Cordova Meadows,3/26/2008 07:15,3/26/2008 07:30,3/26/2008 11:55,2000 Block of W La Loma Dr,Rancho Cordova,95670,0,0,PC 273A(B) Child Endangerment/Willful Cruelty to Child,
2008-0016944,North,Del Campo,3/26/2008 12:00,3/26/2008 12:15,3/26/2008 12:10,6600 Block of Madison Ave,Carmichael,95608,6758618.5755,2004012.3383,PC 459 Burglary,
2008-0016946,Rancho Cordova,Rosemont Junction,1/15/2008 00:00,2/4/2008 00:00,3/26/2008 12:10,9600 Block of Ecology Ln,Sacramento,95827,6751070.5718,1963830.8067,PC 459 Burglary - vehicle,
2008-0016937,Rancho Cordova,La Riviera East,3/15/2008 10:00,3/26/2008 10:23,3/26/2008 12:20,2500 Block of Rogue River Dr,Sacramento,95826,6742420.4497,1968046.5629,PC 594(A) Vandalism,
2008-0016953,Rancho Cordova,Rosemont Downs,3/24/2008 23:30,3/25/2008 08:30,3/26/2008 12:20,9100 Block of Rose Parade Way,Sacramento,95826,6744472.5151,1958099.0443,PC 459 Vehicle Burglary,
2008-0016941,North,Carmichael Park,3/25/2008 06:00,3/25/2008 12:36,3/26/2008 12:26,7300 Block of Fair Oaks Blvd,Carmichael,95608,6753410.8685,1993624.8897,PC 488 Petty Theft,
2008-0016949,Rancho Cordova,Sunridge,3/22/2008 17:00,3/26/2008 13:30,3/26/2008 12:50,4400 Block of Anatolia Dr,Rancho Cordova,95742,6779513.75018,1960490.16071,PC 594(A) Vandalism,
2008-0016947,Central,Florin Town,3/15/2008 00:00,3/22/2008 00:00,3/26/2008 12:55,7800 Block of Pacific Beach Ct,Sacramento,95828,6734612.77283,1934578.7229,PC 246 Shoot At Inhabited Dwelling/Vehicle/Etc,
2008-0016951,Central,Florin Town,12/24/2007 00:00,3/26/2008 13:00,3/26/2008 13:00,6500 Block of Prentiss Dr,Sacramento,95823,6721610.70331,1947179.39148,PC 484G Thft:Use Access Card Data,
2008-0016956,North,American River,3/25/2008 16:00,3/26/2008 12:30,3/26/2008 13:24,4900 Block of Indian Oaks Ct,Sacramento,95841,6745293.8747,2000786.9904,PC 459 Burglary,
2008-0016954,Central,Florin Town,3/25/2008 01:00,3/25/2008 08:45,3/26/2008 13:27,7900 Block of Sewell Ct,Sacramento,95828,6732446.92151,1932746.04529,PC 459 Burglary,
2008-0016957,North,Del Campo,3/26/2008 12:20,3/26/2008 13:37,3/26/2008 13:37,5800 Block of Winding Way,Carmichael,95608,6753360.5725,1999047.1345,PC 12021(A) Felon/Addct/Etc Pos F/Arm,
2008-0016960,Central,Fruitridge/Pocket,3/26/2008 11:00,3/26/2008 11:30,3/26/2008 14:00,4600 Block of Summit Way,Sacramento,95820,6718442.90863,1957882.2785,PC 488 Petty Theft,
2008-0016962,North,Carmichael Park,3/25/2008 17:00,3/26/2008 13:45,3/26/2008 14:00,4700 Block of Robertson Ave,Carmichael,95608,6745943.215,1988573.5935,PC 459 Burglary-vehicle,
2008-0016968,North,Woodmore Oaks,12/10/2007 18:00,12/11/2007 05:30,3/26/2008 14:00,8300 Block of Foxfire Dr,Orangevale,95662,6775653.0902,2011373.0181,PC 487 Grand Theft,
2008-0016959,North,Central Orangevale,3/26/2008 13:30,3/26/2008 13:30,3/26/2008 14:02,8900 Block of Elm Ave,Orangevale,95662,6783651.2658,2015752.9369,HS 11357(A) Possess Concentrated Cannabis,
2008-0016970,North,Old Fair Oaks,3/26/2008 14:00,3/26/2008 14:09,3/26/2008 14:09,4600 Block of Pennsylvania Ave,Fair Oaks,95628,6768915.4439,1999068.0526,PC 243(D) Battery With Serious Bodily Injury (Punishment),
2008-0016969,North Central,Cottage Park,3/26/2008 14:30,3/26/2008 15:20,3/26/2008 14:10,3400 Block of El Camino Ave,Sacramento,95821,6737612.5138,1983514.7049,PC 488 Petty Theft,
2008-0016973,North Central,Bohemian Village,4/21/2006 00:01,3/26/2008 14:10,3/26/2008 14:10,3300 Block of Fulton Ave,Sacramento,95821,6732532.74,1990288.1011,PC 470(A) Forgery,
2008-0016974,North,Carmichael Park,3/25/2008 19:00,3/25/2008 20:00,3/26/2008 14:12,6300 Block of Fair Oaks Blvd,Carmichael,95608,6753343.1228,1987101.4245,PC 242 Battery,
2008-0016971,Rancho Cordova,Cordova Vineyards,3/26/2008 14:00,3/26/2008 14:16,3/26/2008 14:16,Chase Dr & Coloma Rd,Rancho Cordova,95670,6760328.49998,1979658.1248,PC 488 Petty Theft,
2008-0016963,Central,Larchmont,4/29/2007 10:00,2/11/2008 15:00,3/26/2008 14:18,7400 Block of Heliotrope Ln,Sacramento,95828,6728588.33539,1938470.34808,PC 470(A) Forgery,
